IdSklep;Sklep;Data;WartoscsprzedazyBrutto;IloscdDkumentowSprzedazy;SredniaWartoscKoszyka;IloscIndeksow
10;010 - Sklep Iowa City;2016-10-15;1916.01;35;54.74;119
10;010 - Sklep Iowa City;2016-10-17;1743.69;33;52.84;82
10;010 - Sklep Iowa City;2016-10-18;882.43;21;42.02;78
10;010 - Sklep Iowa City;2016-10-19;1520.76;32;47.52;84
10;010 - Sklep Iowa City;2016-10-20;1937.66;30;64.59;75
10;010 - Sklep Iowa City;2016-10-21;1243.82;33;37.69;88
10;010 - Sklep Iowa City;2016-10-22;1103.6;32;34.49;80
10;010 - Sklep Iowa City;2016-10-24;1333.36;31;43.01;144
10;010 - Sklep Iowa City;2016-10-25;1091.97;23;47.48;73
10;010 - Sklep Iowa City;2016-10-26;1009.86;25;40.39;57
10;010 - Sklep Iowa City;2016-10-27;1189.43;30;39.65;97
10;010 - Sklep Iowa City;2016-10-28;969.81;32;30.31;59
10;010 - Sklep Iowa City;2016-10-29;1785.28;26;68.66;55
10;010 - Sklep Iowa City;2016-10-31;1094.82;36;30.41;78
10;010 - Sklep Iowa City;2016-11-02;958.91;26;36.88;54
10;010 - Sklep Iowa City;2016-11-03;2262.38;37;61.15;72
10;010 - Sklep Iowa City;2016-11-04;1589.93;38;41.84;67
10;010 - Sklep Iowa City;2016-11-05;1523.7;26;58.6;72
10;010 - Sklep Iowa City;2016-11-07;1319.97;26;50.77;53
10;010 - Sklep Iowa City;2016-11-08;835.59;30;27.85;51
10;010 - Sklep Iowa City;2016-11-09;1105.82;34;32.52;78
10;010 - Sklep Iowa City;2016-11-10;1488.75;28;53.17;68
10;010 - Sklep Iowa City;2016-11-12;1303.87;38;34.31;113
10;010 - Sklep Iowa City;2016-11-14;944.01;21;44.95;50
10;010 - Sklep Iowa City;2016-11-15;1986.95;34;58.44;65
10;010 - Sklep Iowa City;2016-11-16;1651.84;31;53.29;88
10;010 - Sklep Iowa City;2016-11-17;1806.44;47;38.43;96
10;010 - Sklep Iowa City;2016-11-18;618.53;22;28.12;47
10;010 - Sklep Iowa City;2016-11-19;1853.12;37;50.08;109
10;010 - Sklep Iowa City;2016-11-21;1391.26;30;46.38;64
10;010 - Sklep Iowa City;2016-11-22;1334.75;48;27.81;95
10;010 - Sklep Iowa City;2016-11-23;2391.18;45;53.14;132
10;010 - Sklep Iowa City;2016-11-24;2440.08;51;47.84;152
10;010 - Sklep Iowa City;2016-11-25;2410.36;45;53.56;146
10;010 - Sklep Iowa City;2016-11-26;1351.59;30;45.05;71
10;010 - Sklep Iowa City;2016-11-28;902.04;25;36.08;56
10;010 - Sklep Iowa City;2016-11-29;2481.36;40;62.03;114
10;010 - Sklep Iowa City;2016-11-30;1848.3;38;48.64;120
10;010 - Sklep Iowa City;2016-12-01;2982.5;52;57.36;135
10;010 - Sklep Iowa City;2016-12-02;2428.51;56;43.37;153
10;010 - Sklep Iowa City;2016-12-03;1886.89;47;40.15;101
10;010 - Sklep Iowa City;2016-12-05;1637.53;58;28.23;148
10;010 - Sklep Iowa City;2016-12-06;1316.56;40;32.91;115
10;010 - Sklep Iowa City;2016-12-07;2223.01;52;42.75;149
10;010 - Sklep Iowa City;2016-12-08;1123.74;39;28.81;100
10;010 - Sklep Iowa City;2016-12-09;2052.46;39;52.63;115
10;010 - Sklep Iowa City;2016-12-10;2492.97;52;47.94;183
10;010 - Sklep Iowa City;2016-12-12;2942;51;57.69;133
10;010 - Sklep Iowa City;2016-12-13;3836.74;54;71.05;170
10;010 - Sklep Iowa City;2016-12-14;2378.88;63;37.76;208
10;010 - Sklep Iowa City;2016-12-15;3593.58;67;53.64;210
10;010 - Sklep Iowa City;2016-12-16;4505.95;66;68.27;208
10;010 - Sklep Iowa City;2016-12-17;3073.48;67;45.87;245
10;010 - Sklep Iowa City;2016-12-18;2864.05;49;58.45;160
10;010 - Sklep Iowa City;2016-12-19;3511.95;75;46.83;194
10;010 - Sklep Iowa City;2016-12-20;4563.63;70;65.19;238
10;010 - Sklep Iowa City;2016-12-21;6563.25;96;68.37;363
10;010 - Sklep Iowa City;2016-12-22;3937.86;85;46.33;272
10;010 - Sklep Iowa City;2016-12-23;6664.84;108;61.71;305
10;010 - Sklep Iowa City;2016-12-24;2565.09;50;51.3;122
10;010 - Sklep Iowa City;2016-12-27;1294.78;33;39.24;87
10;010 - Sklep Iowa City;2016-12-28;1709.35;31;55.14;125
10;010 - Sklep Iowa City;2016-12-29;3318.31;49;67.72;181
10;010 - Sklep Iowa City;2016-12-30;1969.65;44;44.76;137
10;010 - Sklep Iowa City;2016-12-31;381.58;15;25.44;32
11;011 - Sklep Saint Louis;2016-06-16;4887.53;157;31.13;485
11;011 - Sklep Saint Louis;2016-06-17;1948.63;54;36.09;179
11;011 - Sklep Saint Louis;2016-06-18;880.35;38;23.17;141
11;011 - Sklep Saint Louis;2016-06-20;419.92;20;21;60
11;011 - Sklep Saint Louis;2016-06-21;923.11;45;20.51;156
11;011 - Sklep Saint Louis;2016-06-22;602.1;24;25.09;68
11;011 - Sklep Saint Louis;2016-06-23;748.22;23;32.53;48
11;011 - Sklep Saint Louis;2016-06-24;516.61;18;28.7;49
11;011 - Sklep Saint Louis;2016-06-25;1167.75;21;55.61;103
11;011 - Sklep Saint Louis;2016-06-27;722.88;25;28.92;90
11;011 - Sklep Saint Louis;2016-06-28;467.77;17;27.52;51
11;011 - Sklep Saint Louis;2016-07-12;1772.08;41;43.22;98
11;011 - Sklep Saint Louis;2016-07-13;505.15;22;22.96;55
11;011 - Sklep Saint Louis;2016-07-14;1042.01;32;32.56;99
11;011 - Sklep Saint Louis;2016-07-15;1028.17;42;24.48;150
11;011 - Sklep Saint Louis;2016-07-16;340.55;13;26.2;41
11;011 - Sklep Saint Louis;2016-07-18;892.16;33;27.04;124
11;011 - Sklep Saint Louis;2016-07-19;573.75;33;17.39;99
11;011 - Sklep Saint Louis;2016-07-20;464.14;30;15.47;81
11;011 - Sklep Saint Louis;2016-07-21;340.75;16;21.3;49
11;011 - Sklep Saint Louis;2016-07-22;402.46;14;28.75;37
11;011 - Sklep Saint Louis;2016-07-23;729.62;18;40.53;81
11;011 - Sklep Saint Louis;2016-07-25;374.18;15;24.95;44
11;011 - Sklep Saint Louis;2016-07-26;398.66;19;20.98;38
11;011 - Sklep Saint Louis;2016-07-27;587.08;20;29.35;59
11;011 - Sklep Saint Louis;2016-07-28;996.27;33;30.19;109
11;011 - Sklep Saint Louis;2016-07-29;775.9;22;35.27;90
11;011 - Sklep Saint Louis;2016-07-30;591.74;21;28.18;76
11;011 - Sklep Saint Louis;2016-08-01;677.2;19;35.64;59
11;011 - Sklep Saint Louis;2016-08-02;279.37;17;16.43;52
11;011 - Sklep Saint Louis;2016-08-03;499.28;13;38.41;33
11;011 - Sklep Saint Louis;2016-08-04;668.4;24;27.85;60
11;011 - Sklep Saint Louis;2016-08-05;555.53;22;25.25;49
11;011 - Sklep Saint Louis;2016-08-06;254.12;12;21.18;31
11;011 - Sklep Saint Louis;2016-08-08;459.61;19;24.19;99
11;011 - Sklep Saint Louis;2016-08-09;568.65;22;25.85;70
11;011 - Sklep Saint Louis;2016-08-10;627.02;24;26.13;66
11;011 - Sklep Saint Louis;2016-08-11;912.01;39;23.38;79
11;011 - Sklep Saint Louis;2016-08-12;841.88;31;27.16;125
11;011 - Sklep Saint Louis;2016-08-13;765.14;32;23.91;75
11;011 - Sklep Saint Louis;2016-08-16;896.71;22;40.76;50
11;011 - Sklep Saint Louis;2016-08-17;806.26;27;29.86;83
11;011 - Sklep Saint Louis;2016-08-18;450.51;25;18.02;69
11;011 - Sklep Saint Louis;2016-08-19;809.79;26;31.15;101
11;011 - Sklep Saint Louis;2016-08-20;783.83;23;34.08;50
11;011 - Sklep Saint Louis;2016-08-22;681.88;24;28.41;81
11;011 - Sklep Saint Louis;2016-08-23;626.39;22;28.47;61
11;011 - Sklep Saint Louis;2016-08-24;239.25;13;18.4;32
11;011 - Sklep Saint Louis;2016-08-25;846.78;28;30.24;74
11;011 - Sklep Saint Louis;2016-08-26;784.54;26;30.17;105
11;011 - Sklep Saint Louis;2016-08-27;753.05;21;35.86;82
11;011 - Sklep Saint Louis;2016-08-29;732.43;22;33.29;67
11;011 - Sklep Saint Louis;2016-08-30;600.19;22;27.28;51
11;011 - Sklep Saint Louis;2016-08-31;467.23;17;27.48;51
11;011 - Sklep Saint Louis;2016-09-01;976.59;19;51.4;46
11;011 - Sklep Saint Louis;2016-09-02;823.77;12;68.65;88
11;011 - Sklep Saint Louis;2016-09-03;445.84;16;27.87;46
11;011 - Sklep Saint Louis;2016-09-05;602.55;14;43.04;61
11;011 - Sklep Saint Louis;2016-09-06;557.3;19;29.33;55
11;011 - Sklep Saint Louis;2016-09-07;565.82;20;28.29;67
11;011 - Sklep Saint Louis;2016-09-08;691.58;20;34.58;62
11;011 - Sklep Saint Louis;2016-09-09;689.56;24;28.73;77
11;011 - Sklep Saint Louis;2016-09-10;660.75;23;28.73;48
11;011 - Sklep Saint Louis;2016-09-12;526.51;18;29.25;39
11;011 - Sklep Saint Louis;2016-09-13;516.28;15;34.42;43
11;011 - Sklep Saint Louis;2016-09-14;558.33;21;26.59;55
11;011 - Sklep Saint Louis;2016-09-15;236.12;12;19.68;28
11;011 - Sklep Saint Louis;2016-09-16;706.45;24;29.44;82
11;011 - Sklep Saint Louis;2016-09-17;768.19;14;54.87;61
11;011 - Sklep Saint Louis;2016-09-19;387.89;13;29.84;52
11;011 - Sklep Saint Louis;2016-09-20;518.17;17;30.48;53
11;011 - Sklep Saint Louis;2016-09-21;577.21;21;27.49;44
11;011 - Sklep Saint Louis;2016-09-22;666.63;30;22.22;97
11;011 - Sklep Saint Louis;2016-09-23;877.59;28;31.34;76
11;011 - Sklep Saint Louis;2016-09-24;417.06;15;27.8;37
11;011 - Sklep Saint Louis;2016-09-26;301.23;10;30.12;27
11;011 - Sklep Saint Louis;2016-09-27;851.38;32;26.61;92
11;011 - Sklep Saint Louis;2016-09-28;496.05;21;23.62;65
11;011 - Sklep Saint Louis;2016-09-29;535.9;21;25.52;76
11;011 - Sklep Saint Louis;2016-09-30;528.61;19;27.82;61
11;011 - Sklep Saint Louis;2016-10-01;706.12;21;33.62;68
11;011 - Sklep Saint Louis;2016-10-03;1897.05;21;90.34;142
11;011 - Sklep Saint Louis;2016-10-04;244.91;15;16.33;36
11;011 - Sklep Saint Louis;2016-10-05;154.66;6;25.78;20
11;011 - Sklep Saint Louis;2016-10-06;536.24;16;33.52;66
11;011 - Sklep Saint Louis;2016-10-07;218.65;14;15.62;28
11;011 - Sklep Saint Louis;2016-10-08;772.01;19;40.63;57
11;011 - Sklep Saint Louis;2016-10-10;350.9;14;25.06;43
11;011 - Sklep Saint Louis;2016-10-11;316.7;20;15.84;44
11;011 - Sklep Saint Louis;2016-10-12;236.16;12;19.68;19
11;011 - Sklep Saint Louis;2016-10-13;524.44;17;30.85;61
11;011 - Sklep Saint Louis;2016-10-14;639.78;18;35.54;38
11;011 - Sklep Saint Louis;2016-10-15;569.06;17;33.47;45
11;011 - Sklep Saint Louis;2016-10-17;243.39;12;20.28;26
11;011 - Sklep Saint Louis;2016-10-18;141.18;10;14.12;15
11;011 - Sklep Saint Louis;2016-10-19;148.58;9;16.51;14
11;011 - Sklep Saint Louis;2016-10-20;962.48;24;40.1;111
11;011 - Sklep Saint Louis;2016-10-21;195.73;8;24.47;17
11;011 - Sklep Saint Louis;2016-10-22;306.74;14;21.91;40
11;011 - Sklep Saint Louis;2016-10-24;537.2;18;29.84;50
11;011 - Sklep Saint Louis;2016-10-25;832.04;25;33.28;92
11;011 - Sklep Saint Louis;2016-10-26;572.35;24;23.85;58
11;011 - Sklep Saint Louis;2016-10-27;257.23;9;28.58;23
11;011 - Sklep Saint Louis;2016-10-28;247.94;12;20.66;26
11;011 - Sklep Saint Louis;2016-10-29;438.14;14;31.3;37
11;011 - Sklep Saint Louis;2016-10-31;715.03;14;51.07;57
11;011 - Sklep Saint Louis;2016-11-02;566.9;22;25.77;80
11;011 - Sklep Saint Louis;2016-11-03;1013.58;24;42.23;62
11;011 - Sklep Saint Louis;2016-11-04;966.56;26;37.18;66
11;011 - Sklep Saint Louis;2016-11-05;357.33;14;25.52;37
11;011 - Sklep Saint Louis;2016-11-07;342.29;12;28.52;21
11;011 - Sklep Saint Louis;2016-11-08;1179.06;15;78.6;64
11;011 - Sklep Saint Louis;2016-11-09;478.87;18;26.6;60
11;011 - Sklep Saint Louis;2016-11-10;628.51;15;41.9;39
11;011 - Sklep Saint Louis;2016-11-12;937.38;22;42.61;73
11;011 - Sklep Saint Louis;2016-11-14;536.35;19;28.23;47
11;011 - Sklep Saint Louis;2016-11-15;361.38;15;24.09;32
11;011 - Sklep Saint Louis;2016-11-16;556.3;20;27.82;40
11;011 - Sklep Saint Louis;2016-11-17;1464.85;32;45.78;65
11;011 - Sklep Saint Louis;2016-11-18;1189.51;16;74.34;49
11;011 - Sklep Saint Louis;2016-11-19;628.22;21;29.92;65
11;011 - Sklep Saint Louis;2016-11-21;393.08;10;39.31;22
11;011 - Sklep Saint Louis;2016-11-22;544.82;18;30.27;38
11;011 - Sklep Saint Louis;2016-11-23;676.79;17;39.81;33
11;011 - Sklep Saint Louis;2016-11-24;704.89;21;33.57;71
11;011 - Sklep Saint Louis;2016-11-25;728.05;19;38.32;63
11;011 - Sklep Saint Louis;2016-11-26;708.82;17;41.7;40
11;011 - Sklep Saint Louis;2016-11-28;336.51;10;33.65;29
11;011 - Sklep Saint Louis;2016-11-29;410.91;18;22.83;30
11;011 - Sklep Saint Louis;2016-11-30;1167.69;27;43.25;78
11;011 - Sklep Saint Louis;2016-12-01;869.27;23;37.79;73
11;011 - Sklep Saint Louis;2016-12-02;870.98;31;28.1;90
11;011 - Sklep Saint Louis;2016-12-03;477.93;20;23.9;47
11;011 - Sklep Saint Louis;2016-12-05;1011.92;31;32.64;113
11;011 - Sklep Saint Louis;2016-12-06;647.26;15;43.15;36
11;011 - Sklep Saint Louis;2016-12-07;1112.22;23;48.36;92
11;011 - Sklep Saint Louis;2016-12-08;1133.53;19;59.66;147
11;011 - Sklep Saint Louis;2016-12-09;1050.42;24;43.77;78
11;011 - Sklep Saint Louis;2016-12-10;748.51;27;27.72;81
11;011 - Sklep Saint Louis;2016-12-12;1082.16;27;40.08;189
11;011 - Sklep Saint Louis;2016-12-13;709.34;33;21.5;66
11;011 - Sklep Saint Louis;2016-12-14;930.36;27;34.46;74
11;011 - Sklep Saint Louis;2016-12-15;1507.71;27;55.84;74
11;011 - Sklep Saint Louis;2016-12-16;1073.14;27;39.75;67
11;011 - Sklep Saint Louis;2016-12-17;429.61;12;35.8;49
11;011 - Sklep Saint Louis;2016-12-18;1139.99;45;25.33;98
11;011 - Sklep Saint Louis;2016-12-19;1506.98;31;48.61;93
11;011 - Sklep Saint Louis;2016-12-20;1756.69;33;53.23;107
11;011 - Sklep Saint Louis;2016-12-21;1218.6;35;34.82;99
11;011 - Sklep Saint Louis;2016-12-22;2244.49;41;54.74;191
11;011 - Sklep Saint Louis;2016-12-23;1368.32;36;38.01;135
11;011 - Sklep Saint Louis;2016-12-27;514.93;12;42.91;40
11;011 - Sklep Saint Louis;2016-12-28;519.03;18;28.84;34
11;011 - Sklep Saint Louis;2016-12-29;631.78;15;42.12;43
11;011 - Sklep Saint Louis;2016-12-30;190.4;11;17.31;25
11;011 - Sklep Saint Louis;2016-12-31;337.99;11;30.73;22
12;012 - Sklep Las Vegas 2;2016-10-13;3019.75;104;29.04;315
12;012 - Sklep Las Vegas 2;2016-10-14;1574.44;74;21.28;136
12;012 - Sklep Las Vegas 2;2016-10-15;1308.89;38;34.44;81
12;012 - Sklep Las Vegas 2;2016-10-17;1225.69;67;18.29;131
12;012 - Sklep Las Vegas 2;2016-10-18;1585.67;60;26.43;183
12;012 - Sklep Las Vegas 2;2016-10-19;1117.19;39;28.65;61
12;012 - Sklep Las Vegas 2;2016-10-20;1021.12;33;30.94;78
12;012 - Sklep Las Vegas 2;2016-10-21;908.72;37;24.56;78
12;012 - Sklep Las Vegas 2;2016-10-22;853.66;33;25.87;84
12;012 - Sklep Las Vegas 2;2016-10-24;1376.36;48;28.67;114
12;012 - Sklep Las Vegas 2;2016-10-25;1474.75;50;29.5;115
12;012 - Sklep Las Vegas 2;2016-10-26;1387.23;56;24.77;124
12;012 - Sklep Las Vegas 2;2016-10-27;1347.65;44;30.63;115
12;012 - Sklep Las Vegas 2;2016-10-28;892.95;45;19.84;95
12;012 - Sklep Las Vegas 2;2016-10-29;707.09;22;32.14;64
12;012 - Sklep Las Vegas 2;2016-10-31;1056.27;37;28.55;73
12;012 - Sklep Las Vegas 2;2016-11-02;521.84;25;20.87;66
12;012 - Sklep Las Vegas 2;2016-11-03;1131.61;36;31.43;89
12;012 - Sklep Las Vegas 2;2016-11-04;890.42;38;23.43;68
12;012 - Sklep Las Vegas 2;2016-11-05;1286.74;37;34.78;126
12;012 - Sklep Las Vegas 2;2016-11-07;1010.29;35;28.87;61
12;012 - Sklep Las Vegas 2;2016-11-08;824.62;32;25.77;68
12;012 - Sklep Las Vegas 2;2016-11-09;1107.67;38;29.15;103
12;012 - Sklep Las Vegas 2;2016-11-10;1276.63;47;27.16;107
12;012 - Sklep Las Vegas 2;2016-11-12;1052.5;41;25.67;80
12;012 - Sklep Las Vegas 2;2016-11-14;1492.58;42;35.54;92
12;012 - Sklep Las Vegas 2;2016-11-15;952.87;44;21.66;103
12;012 - Sklep Las Vegas 2;2016-11-16;1270.93;39;32.59;77
12;012 - Sklep Las Vegas 2;2016-11-17;1438.28;41;35.08;82
12;012 - Sklep Las Vegas 2;2016-11-18;1109.98;36;30.83;72
12;012 - Sklep Las Vegas 2;2016-11-19;672.93;32;21.03;57
12;012 - Sklep Las Vegas 2;2016-11-21;1070.83;53;20.2;97
12;012 - Sklep Las Vegas 2;2016-11-22;650.36;34;19.13;84
12;012 - Sklep Las Vegas 2;2016-11-23;1050.47;35;30.01;113
12;012 - Sklep Las Vegas 2;2016-11-24;1151.01;33;34.88;129
12;012 - Sklep Las Vegas 2;2016-11-25;708.1;32;22.13;60
12;012 - Sklep Las Vegas 2;2016-11-26;661.52;21;31.5;38
12;012 - Sklep Las Vegas 2;2016-11-28;841.77;34;24.76;73
12;012 - Sklep Las Vegas 2;2016-11-29;1230.72;40;30.77;78
12;012 - Sklep Las Vegas 2;2016-11-30;1474.61;35;42.13;159
12;012 - Sklep Las Vegas 2;2016-12-01;1141.51;42;27.18;116
12;012 - Sklep Las Vegas 2;2016-12-02;1366.57;47;29.08;156
12;012 - Sklep Las Vegas 2;2016-12-03;2053.84;38;54.05;115
12;012 - Sklep Las Vegas 2;2016-12-05;2573.97;56;45.96;113
12;012 - Sklep Las Vegas 2;2016-12-06;1454.73;52;27.98;117
12;012 - Sklep Las Vegas 2;2016-12-07;1607.81;39;41.23;159
12;012 - Sklep Las Vegas 2;2016-12-08;1639.33;48;34.15;147
12;012 - Sklep Las Vegas 2;2016-12-10;802.06;34;23.59;84
12;012 - Sklep Las Vegas 2;2016-12-12;2740;71;38.59;230
12;012 - Sklep Las Vegas 2;2016-12-13;1918.14;58;33.07;146
12;012 - Sklep Las Vegas 2;2016-12-14;1894.45;43;44.06;125
12;012 - Sklep Las Vegas 2;2016-12-15;2075.64;55;37.74;112
12;012 - Sklep Las Vegas 2;2016-12-16;2075.39;56;37.06;179
12;012 - Sklep Las Vegas 2;2016-12-17;1884.83;51;36.96;121
12;012 - Sklep Las Vegas 2;2016-12-18;978.97;23;42.56;73
12;012 - Sklep Las Vegas 2;2016-12-19;1877.54;66;28.45;157
12;012 - Sklep Las Vegas 2;2016-12-20;1818.99;61;29.82;184
12;012 - Sklep Las Vegas 2;2016-12-21;2741.95;79;34.71;225
12;012 - Sklep Las Vegas 2;2016-12-22;2886.23;71;40.65;244
12;012 - Sklep Las Vegas 2;2016-12-23;4775.02;143;33.39;391
12;012 - Sklep Las Vegas 2;2016-12-24;1998.61;64;31.23;179
12;012 - Sklep Las Vegas 2;2016-12-27;554.02;18;30.78;28
12;012 - Sklep Las Vegas 2;2016-12-28;748.03;29;25.79;57
12;012 - Sklep Las Vegas 2;2016-12-29;969.04;30;32.3;66
12;012 - Sklep Las Vegas 2;2016-12-30;759.9;35;21.71;60
12;012 - Sklep Las Vegas 2;2016-12-31;699.59;20;34.98;51
13;013 - Sklep Springfield;2016-06-23;4591.01;208;22.07;659
13;013 - Sklep Springfield;2016-06-24;1695.94;99;17.13;336
13;013 - Sklep Springfield;2016-06-25;1031.51;39;26.45;145
13;013 - Sklep Springfield;2016-07-01;2308.57;96;24.05;273
13;013 - Sklep Springfield;2016-07-02;965.64;47;20.55;106
13;013 - Sklep Springfield;2016-07-04;2122.02;117;18.14;288
13;013 - Sklep Springfield;2016-07-05;2194.32;117;18.75;298
13;013 - Sklep Springfield;2016-07-06;1966.37;93;21.14;223
13;013 - Sklep Springfield;2016-07-07;3846.13;116;33.16;286
13;013 - Sklep Springfield;2016-07-08;1874.63;95;19.73;227
13;013 - Sklep Springfield;2016-07-09;1361.17;59;23.07;123
13;013 - Sklep Springfield;2016-07-11;1693.29;82;20.65;241
13;013 - Sklep Springfield;2016-07-12;1884.96;66;28.56;194
13;013 - Sklep Springfield;2016-07-13;1621.01;65;24.94;199
13;013 - Sklep Springfield;2016-07-14;530.59;30;17.69;61
13;013 - Sklep Springfield;2016-07-15;2683.33;106;25.31;317
13;013 - Sklep Springfield;2016-07-16;1206.2;48;25.13;130
13;013 - Sklep Springfield;2016-07-18;2623.76;115;22.82;377
13;013 - Sklep Springfield;2016-07-19;1903.05;99;19.22;295
13;013 - Sklep Springfield;2016-07-20;1983.07;104;19.07;263
13;013 - Sklep Springfield;2016-07-21;2202.12;108;20.39;289
13;013 - Sklep Springfield;2016-07-22;2261.9;99;22.85;280
13;013 - Sklep Springfield;2016-07-23;1580.12;42;37.62;128
13;013 - Sklep Springfield;2016-07-25;1013.06;59;17.17;144
13;013 - Sklep Springfield;2016-07-26;1560.38;60;26.01;172
13;013 - Sklep Springfield;2016-07-27;993.84;58;17.14;146
13;013 - Sklep Springfield;2016-07-28;2161.44;91;23.75;226
13;013 - Sklep Springfield;2016-07-29;2571.46;78;32.97;235
13;013 - Sklep Springfield;2016-07-30;721.4;29;24.88;80
13;013 - Sklep Springfield;2016-08-01;1929.94;87;22.18;196
13;013 - Sklep Springfield;2016-08-02;1429;64;22.33;140
13;013 - Sklep Springfield;2016-08-03;1473.62;74;19.91;138
13;013 - Sklep Springfield;2016-08-04;1874.46;86;21.8;197
13;013 - Sklep Springfield;2016-08-05;1332.24;53;25.14;116
13;013 - Sklep Springfield;2016-08-06;1074.95;53;20.28;135
13;013 - Sklep Springfield;2016-08-08;1274.48;53;24.05;103
13;013 - Sklep Springfield;2016-08-09;3733.18;79;47.26;182
13;013 - Sklep Springfield;2016-08-10;1610.43;80;20.13;188
13;013 - Sklep Springfield;2016-08-11;2104.01;73;28.82;161
13;013 - Sklep Springfield;2016-08-12;1373.66;69;19.91;124
13;013 - Sklep Springfield;2016-08-13;1168.22;48;24.34;108
13;013 - Sklep Springfield;2016-08-16;1527.24;63;24.24;116
13;013 - Sklep Springfield;2016-08-17;1243.76;55;22.61;104
13;013 - Sklep Springfield;2016-08-18;1709.02;57;29.98;168
13;013 - Sklep Springfield;2016-08-19;1713.23;76;22.54;147
13;013 - Sklep Springfield;2016-08-20;705.02;29;24.31;68
13;013 - Sklep Springfield;2016-08-22;984.11;57;17.27;119
13;013 - Sklep Springfield;2016-08-23;2516.03;71;35.44;158
13;013 - Sklep Springfield;2016-08-24;2116.39;84;25.2;192
13;013 - Sklep Springfield;2016-08-25;1923.3;65;29.59;130
13;013 - Sklep Springfield;2016-08-26;1372.12;73;18.8;158
13;013 - Sklep Springfield;2016-08-27;975.08;42;23.22;92
13;013 - Sklep Springfield;2016-08-29;1694.14;66;25.67;196
13;013 - Sklep Springfield;2016-08-30;1692.09;76;22.26;171
13;013 - Sklep Springfield;2016-08-31;1620.45;80;20.26;215
13;013 - Sklep Springfield;2016-09-01;2132.74;89;23.96;256
13;013 - Sklep Springfield;2016-09-02;1346.36;60;22.44;134
13;013 - Sklep Springfield;2016-09-03;2142.88;52;41.21;152
13;013 - Sklep Springfield;2016-09-06;2629.78;94;27.98;212
13;013 - Sklep Springfield;2016-09-07;1269.1;50;25.38;100
13;013 - Sklep Springfield;2016-09-08;1321.69;56;23.6;131
13;013 - Sklep Springfield;2016-09-09;1647;65;25.34;150
13;013 - Sklep Springfield;2016-09-10;676.54;35;19.33;96
13;013 - Sklep Springfield;2016-09-13;1353.54;55;24.61;116
13;013 - Sklep Springfield;2016-09-14;1631.89;79;20.66;141
13;013 - Sklep Springfield;2016-09-20;1402.57;68;20.63;174
13;013 - Sklep Springfield;2016-09-21;1716.41;73;23.51;189
13;013 - Sklep Springfield;2016-09-22;1250.28;62;20.17;122
13;013 - Sklep Springfield;2016-09-23;1954.85;76;25.72;245
13;013 - Sklep Springfield;2016-09-24;694.43;28;24.8;47
13;013 - Sklep Springfield;2016-09-27;2604.84;70;37.21;188
13;013 - Sklep Springfield;2016-09-28;1816.43;78;23.29;123
13;013 - Sklep Springfield;2016-09-29;2395.26;70;34.22;184
13;013 - Sklep Springfield;2016-09-30;2200.16;86;25.58;181
13;013 - Sklep Springfield;2016-10-01;1191.21;40;29.78;83
13;013 - Sklep Springfield;2016-10-03;1146.17;48;23.88;92
13;013 - Sklep Springfield;2016-10-04;1697.61;60;28.29;125
13;013 - Sklep Springfield;2016-10-05;1617.69;40;40.44;125
13;013 - Sklep Springfield;2016-10-06;1063;37;28.73;89
13;013 - Sklep Springfield;2016-10-07;1785.33;69;25.87;141
13;013 - Sklep Springfield;2016-10-08;784.48;33;23.77;61
13;013 - Sklep Springfield;2016-10-10;2125.99;60;35.43;136
13;013 - Sklep Springfield;2016-10-11;1924.42;68;28.3;169
13;013 - Sklep Springfield;2016-10-12;1889.3;71;26.61;164
13;013 - Sklep Springfield;2016-10-13;1694.44;65;26.07;131
13;013 - Sklep Springfield;2016-10-14;1792.94;66;27.17;154
13;013 - Sklep Springfield;2016-10-15;1388.88;39;35.61;90
13;013 - Sklep Springfield;2016-10-17;1768.38;64;27.63;129
13;013 - Sklep Springfield;2016-10-18;870.17;50;17.4;96
